// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.089583	D4	62	42	0	0.750000	D4	62	36	
1	0.275000	D5	74	55	1	0.900000	D5	74	36	
2	0.447917	Bb4	70	63	2	1.050000	Bb4	70	37	
3	0.641667	B4	71	56	3	1.200000	B4	71	37	
4	0.831250	F#4	66	47	4	1.350000	F#4	66	38	
5	1.015625	G4	67	46	6	1.500000	G4	67	38	
6	1.018750	G2	43	34	5	1.500000	G2	43	35	
7	1.214583	B2	47	39	7	1.650000	B2	47	32	
8	1.419792	D3	50	41	8	1.800000	D3	50	29	
9	1.581250	D4	62	57	9	1.953061	D4	62	40	
10	1.775000	D5	74	60	10	2.103061	D5	74	40	
11	1.932292	Bb4	70	64	11	2.253061	Bb4	70	40	
12	2.114583	B4	71	61	12	2.403061	B4	71	41	
13	2.292708	F#4	66	53	13	2.553061	F#4	66	41	
14	2.485417	G4	67	55	15	2.703061	G4	67	42	
15	2.692708	B3	59	52	16	2.853061	B3	59	37	
16	2.864583	D4	62	50	17	3.003061	D4	62	36	
17	3.045833	E4	64	58	18	3.156122	E4	64	43	
18	3.230208	E5	76	70	19	3.306378	E5	76	44	
19	3.411458	B4	71	72	20	3.456378	B4	71	44	
20	3.594792	C5	72	78	21	3.606378	C5	72	45	
21	3.766667	G#4	68	69	22	3.756378	G#4	68	45	
22	3.959375	A4	69	67	24	3.906378	A4	69	46	
23	3.961458	G2	43	41	23	3.906378	G2	43	43	
24	4.159375	C3	48	48	25	4.056378	C3	48	40	
25	4.328125	E3	52	54	26	4.206378	E3	52	37	
26	4.494792	E4	64	67	27	4.359439	E4	64	47	
27	4.687500	E5	76	66	28	4.509439	E5	76	48	
28	4.852083	B4	71	77	29	4.659439	B4	71	48	
29	5.045833	C5	72	83	30	4.809439	C5	72	48	
30	5.216667	G#4	68	77	31	4.959439	G#4	68	49	
31	5.385417	A4	69	75	33	5.109439	A4	69	49	
32	5.416667	G3	55	48	32	5.109439	G3	55	47	
