// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	4.609375	D4	62	66	0	0.533854	D4	62	52	
1	4.618750	C#4	61	53	1	0.554688	C#4	61	51	
2	4.775000	F#4	66	59	2	0.760417	F#4	66	43	
3	4.777083	F4	65	50	3	0.778646	F4	65	47	
4	4.917708	G#4	68	76	5	0.947917	G#4	68	46	
5	4.919792	A4	69	69	4	0.929688	A4	69	47	
6	5.040625	C#5	73	54	6	1.083333	A4	69	47	
7	5.047917	G#4	68	79	7	1.109375	G#4	68	47	
8	5.161458	B4	71	63	9	1.276042	B4	71	41	
9	5.161458	C#5	73	63	8	1.257812	C#5	73	47	
10	5.291667	C#5	73	74	11	1.437500	C#5	73	47	
11	5.295833	D5	74	69	10	1.419271	D5	74	45	
12	5.300000	A4	69	53	*	-1	*	-1	-1	
13	5.426042	C#5	73	68	13	1.583333	C#5	73	43	
14	5.426042	D5	74	67	12	1.559896	D5	74	44	
15	5.427083	G#4	68	55	*	-1	*	-1	-1	
16	5.529167	F#5	78	73	14	1.708333	F#5	78	44	
17	5.530208	F5	77	70	15	1.729167	F5	77	44	
18	5.535417	C#5	73	62	*	-1	*	-1	-1	
19	5.557292	D5	74	51	*	-1	*	-1	-1	
20	5.661458	G#5	80	79	17	1.875000	G#5	80	49	
21	5.666667	A5	81	80	16	1.851562	A5	81	46	
22	5.800000	A5	81	70	18	2.005208	A5	81	47	
23	5.802083	G#5	80	69	19	2.026042	G#5	80	49	
24	5.816667	F#5	78	52	*	-1	*	-1	-1	
25	5.901042	C#6	85	72	20	2.122396	C#6	85	42	
26	5.909375	B5	83	70	21	2.148438	B5	83	50	
27	6.050000	D6	86	75	22	2.252604	D6	86	47	
28	6.068750	C#6	85	64	23	2.281250	C#6	85	42	
29	6.077083	B5	83	49	*	-1	*	-1	-1	
30	6.188542	G#5	80	68	*	-1	*	-1	-1	
31	6.191667	B5	83	71	*	-1	*	-1	-1	
32	6.300000	B5	83	74	25	2.432292	B5	83	42	
33	6.300000	D6	86	58	*	-1	*	-1	-1	
34	6.305208	G#5	80	54	24	2.406250	G#5	80	44	
35	6.442708	D6	86	84	*	-1	*	-1	-1	
36	6.451042	C#6	85	69	*	-1	*	-1	-1	
37	6.466667	B5	83	51	*	-1	*	-1	-1	
38	6.573958	G#5	80	71	*	-1	*	-1	-1	
39	6.598958	F5	77	52	*	-1	*	-1	-1	
40	6.704167	D6	86	64	*	-1	*	-1	-1	
41	6.707292	B5	83	70	27	2.591146	B5	83	49	
42	6.713542	C#6	85	64	26	2.565104	C#6	85	44	
43	6.841667	D6	86	85	28	2.721354	D6	86	43	
44	6.855208	B5	83	58	*	-1	*	-1	-1	
45	6.859375	C#6	85	73	29	2.750000	C#6	85	42	
46	7.006250	G#5	80	70	*	-1	*	-1	-1	
47	7.006250	B5	83	70	33	3.052083	B5	83	42	
48	7.152083	C#6	85	62	32	3.018229	C#6	85	46	
49	7.157292	G#5	80	51	*	-1	*	-1	-1	
50	7.159375	B5	83	67	*	-1	*	-1	-1	
51	7.328125	D6	86	75	34	3.195312	D6	86	41	
52	7.333333	G#5	80	46	36	3.375000	G#5	80	47	
53	7.341667	C#6	85	65	35	3.223958	C#6	85	44	
54	7.571875	G#5	80	65	*	-1	*	-1	-1	
55	7.578125	D6	86	54	*	-1	*	-1	-1	
56	7.579167	B5	83	52	37	3.393229	B5	83	44	
57	7.588542	F5	77	53	*	-1	*	-1	-1	
58	8.098958	C#5	73	64	44	4.093750	C#5	73	46	
59	8.129167	A4	69	21	*	-1	*	-1	-1	
60	8.347917	F#5	78	69	45	4.221354	F#5	78	57	
61	8.348958	C#6	85	75	47	4.250000	C#6	85	55	
62	8.350000	C#5	73	52	*	-1	*	-1	-1	
63	8.352083	A5	81	55	46	4.221354	A5	81	56	
64	8.560417	C#6	85	56	*	-1	*	-1	-1	
65	8.567708	C#5	73	52	48	4.375000	C#5	73	42	
66	8.567708	A5	81	55	50	4.427083	A5	81	41	
67	8.570833	F#5	78	46	49	4.398438	F#5	78	48	
68	8.728125	A4	69	66	52	4.559896	A4	69	44	
69	8.728125	C#5	73	67	51	4.528646	C#5	73	44	
70	8.729167	A5	81	56	*	-1	*	-1	-1	
71	8.730208	F#5	78	62	53	4.578125	F#5	78	43	
72	8.869792	F#5	78	84	56	4.744792	F#5	78	57	
73	8.870833	A4	69	68	54	4.690104	A4	69	60	
74	8.870833	C#5	73	60	*	-1	*	-1	-1	
75	9.010417	A4	69	81	58	4.901042	A4	69	47	
76	9.011458	F#4	66	72	57	4.875000	F#4	66	44	
77	9.144792	A4	69	59	*	-1	*	-1	-1	
78	9.146875	F#4	66	64	59	5.031250	F#4	66	41	
79	9.148958	D4	62	61	60	5.036458	D4	62	48	
80	9.148958	B4	71	68	61	5.057292	B4	71	41	
81	9.290625	A4	69	84	63	5.187500	A4	69	53	
82	9.294792	C#5	73	80	64	5.210938	C#5	73	58	
83	9.426042	A4	69	71	66	5.367188	A4	69	46	
84	9.427083	F#4	66	71	65	5.338542	F#4	66	42	
85	9.430208	C#5	73	64	*	-1	*	-1	-1	
86	9.539583	F#4	66	78	68	5.520833	F#4	66	46	
87	9.555208	C#4	61	65	67	5.497396	C#4	61	48	
88	9.693750	A3	57	69	69	5.622396	A3	57	51	
89	9.831250	F#3	54	60	71	5.770833	F#3	54	50	
90	9.832292	A3	57	61	72	5.791667	A3	57	48	
91	9.947917	C#4	61	72	73	5.888021	C#4	61	51	
92	9.948958	F#4	66	76	74	5.940104	F#4	66	42	
93	10.079167	C#4	61	76	75	6.044271	C#4	61	50	
94	10.081250	G#4	68	88	77	6.096354	G#4	68	59	
95	10.082292	F4	65	71	76	6.067708	F4	65	55	
96	10.197917	C#4	61	75	79	6.213542	C#4	61	47	
97	10.198958	F#4	66	58	*	-1	*	-1	-1	
98	10.329167	C#4	61	73	80	6.307292	C#4	61	53	
99	10.331250	G#4	68	83	82	6.356771	G#4	68	48	
100	10.337500	F4	65	60	81	6.330729	F4	65	49	
101	10.479167	A4	69	82	85	6.505208	A4	69	60	
102	10.488542	C#4	61	67	83	6.476562	C#4	61	47	
103	10.495833	F#4	66	59	84	6.481771	F#4	66	62	
104	10.620833	C#4	61	67	87	6.653646	C#4	61	49	
105	10.625000	F#4	66	55	*	-1	*	-1	-1	
106	10.628125	A4	69	61	*	-1	*	-1	-1	
107	10.740625	A4	69	77	90	6.802083	A4	69	54	
108	10.743750	C#4	61	67	88	6.776042	C#4	61	52	
109	10.883333	Eb4	63	64	91	6.927083	Eb4	63	49	
110	10.883333	F#4	66	67	92	6.950521	F#4	66	60	
111	10.888542	A4	69	60	*	-1	*	-1	-1	
112	11.020833	C4	60	56	94	7.101562	C4	60	48	
113	11.021875	A3	57	52	93	7.080729	A3	57	54	
114	11.135417	Eb4	63	58	95	7.231771	Eb4	63	51	
115	11.135417	F#4	66	65	96	7.255208	F#4	66	54	
