// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	6.690104	C6	84	68	1	0.187500	C6	84	127	
1	6.692708	C3	48	39	0	0.187500	C3	48	127	
2	7.157552	E3	52	49	2	0.656250	E3	52	127	
3	7.160156	G5	79	59	3	0.656250	G5	79	127	
4	7.226562	E5	76	57	5	0.750000	E5	76	127	
5	7.231771	G3	55	52	4	0.750000	G3	55	127	
6	7.289062	C5	72	62	7	0.843750	C5	72	127	
7	7.299479	C4	60	53	6	0.843750	C4	60	127	
8	7.382812	E4	64	67	8	0.937500	E4	64	127	
9	7.382812	G4	67	66	9	0.937500	G4	67	127	
10	7.936198	E4	64	58	10	1.687500	E4	64	127	
11	7.942708	A4	69	49	*	-1	*	-1	-1	
12	8.005208	G4	67	62	*	-1	*	-1	-1	
13	8.041667	A4	69	64	11	1.687500	A4	69	127	
14	8.101562	G4	67	78	12	1.781250	G4	67	127	
15	8.794271	C6	84	80	20	2.453125	C6	84	127	
16	8.795573	C3	48	55	19	2.453125	C3	48	127	
17	9.196615	F3	53	58	21	2.921875	F3	53	127	
18	9.203125	A5	81	65	22	2.921875	A5	81	127	
19	9.270833	F5	77	71	24	3.015625	F5	77	127	
20	9.283854	A3	57	56	23	3.015625	A3	57	127	
21	9.330729	C5	72	78	26	3.109375	C5	72	127	
22	9.335938	C4	60	74	25	3.109375	C4	60	127	
23	9.420573	A4	69	79	28	3.203125	A4	69	127	
24	9.432292	F4	65	75	27	3.203125	F4	65	127	
25	9.936198	F4	65	58	29	3.953125	F4	65	127	
26	9.973958	B4	71	69	30	3.953125	B4	71	127	
27	10.042969	A4	69	53	31	4.046875	A4	69	127	
28	10.119792	A4	69	62	33	4.234375	A4	69	127	
29	10.759115	C3	48	40	38	4.718750	C3	48	127	
30	10.785156	C6	84	57	39	4.718750	C6	84	127	
31	11.194010	E3	52	43	40	5.187500	E3	52	127	
32	11.221354	G5	79	57	41	5.187500	G5	79	127	
33	11.285156	E5	76	51	43	5.281250	E5	76	127	
34	11.290365	G3	55	52	42	5.281250	G3	55	127	
35	11.352865	C5	72	67	*	-1	*	-1	-1	
36	11.356771	C4	60	55	44	5.375000	C4	60	127	
37	11.446615	G4	67	66	47	5.468750	G4	67	127	
38	11.446615	E4	64	65	46	5.468750	E4	64	127	
39	11.634115	E4	64	31	45	5.375000	C5	72	127	
40	11.950521	E4	64	54	48	6.218750	E4	64	127	
41	11.971354	A4	69	48	49	6.218750	A4	69	127	
42	12.037760	G4	67	58	50	6.312500	G4	67	127	
43	12.083333	A4	69	67	51	6.406250	A4	69	127	
44	12.145833	G4	67	78	52	6.500000	G4	67	127	
45	12.765625	F5	77	76	58	6.984375	F5	77	127	
46	12.822917	G2	43	42	57	6.984375	G2	43	127	
47	12.942708	D5	74	66	59	7.171875	D5	74	127	
48	13.085938	B4	71	70	60	7.359375	B4	71	127	
49	13.213542	G4	67	68	61	7.546875	G4	67	127	
50	13.360677	F5	77	82	64	7.734375	F5	77	127	
51	13.372396	D5	74	72	63	7.734375	D5	74	127	
52	13.381510	G2	43	56	62	7.734375	G2	43	127	
53	13.384115	B4	71	50	*	-1	*	-1	-1	
54	13.720052	E5	76	72	66	8.109375	E5	76	127	
55	13.723958	C5	72	69	65	8.109375	C5	72	127	
56	14.076823	G2	43	39	67	8.484375	G2	43	127	
57	14.407552	D5	74	62	69	8.859375	D5	74	127	
58	14.411458	B4	71	54	68	8.859375	B4	71	127	
59	14.744792	C2	36	40	70	9.234375	C2	36	127	
60	14.843750	G5	79	63	72	9.234375	G5	79	127	
61	14.983073	E5	76	62	73	9.421875	E5	76	127	
62	15.130208	E5	76	62	74	9.609375	E5	76	127	
63	15.270833	C5	72	61	75	9.796875	C5	72	127	
64	15.424479	C5	72	56	76	9.984375	C5	72	127	
65	15.559896	G4	67	58	77	10.171875	G4	67	127	
66	15.747396	G4	67	55	78	10.359375	G4	67	127	
67	15.902344	C5	72	57	79	10.546875	C5	72	127	
68	16.158854	C5	72	65	*	-1	*	-1	-1	
69	16.218750	D5	74	49	80	10.734375	D5	74	127	
70	16.303385	C5	72	54	81	10.828125	C5	72	127	
71	17.346354	C6	84	52	*	-1	*	-1	-1	
72	17.372396	C3	48	29	88	11.562500	C3	48	127	
73	17.839844	G5	79	61	91	12.031250	G5	79	127	
74	17.839844	E3	52	46	90	12.031250	E3	52	127	
75	17.916667	E5	76	50	93	12.125000	E5	76	127	
76	17.919271	G3	55	58	92	12.125000	G3	55	127	
77	17.977865	C5	72	57	95	12.218750	C5	72	127	
78	17.985677	C4	60	55	94	12.218750	C4	60	127	
79	18.074219	G4	67	57	97	12.312500	G4	67	127	
80	18.111979	E4	64	29	96	12.312500	E4	64	127	
81	18.591146	E4	64	51	98	13.062500	E4	64	127	
82	18.641927	A4	69	50	99	13.062500	A4	69	127	
83	18.712240	G4	67	67	100	13.156250	G4	67	127	
84	18.744792	A4	69	66	101	13.250000	A4	69	127	
85	19.526042	C6	84	75	108	13.843750	C6	84	127	
86	19.529948	C3	48	41	107	13.843750	C3	48	127	
87	19.964844	F3	53	50	109	14.312500	F3	53	127	
88	19.968750	A5	81	57	110	14.312500	A5	81	127	
89	20.044271	F5	77	70	112	14.406250	F5	77	127	
90	20.049479	A3	57	54	111	14.406250	A3	57	127	
91	20.111979	C4	60	67	113	14.500000	C4	60	127	
92	20.114583	C5	72	68	114	14.500000	C5	72	127	
93	20.204427	A4	69	65	116	14.593750	A4	69	127	
94	20.205729	F4	65	65	115	14.593750	F4	65	127	
95	20.739583	F4	65	53	117	15.343750	F4	65	127	
96	20.776042	B4	71	66	*	-1	*	-1	-1	
97	20.834635	A4	69	61	*	-1	*	-1	-1	
98	20.876302	B4	71	64	118	15.343750	B4	71	127	
99	20.937500	A4	69	75	119	15.437500	A4	69	127	
100	21.667969	C6	84	56	127	16.125000	C6	84	127	
101	21.673177	C3	48	37	126	16.125000	C3	48	127	
102	22.118490	E3	52	48	128	16.593750	E3	52	127	
103	22.145833	G5	79	53	129	16.593750	G5	79	127	
104	22.201823	E5	76	57	131	16.687500	E5	76	127	
105	22.205729	G3	55	55	130	16.687500	G3	55	127	
106	22.272135	C5	72	63	133	16.781250	C5	72	127	
107	22.273438	C4	60	57	132	16.781250	C4	60	127	
108	22.372396	G4	67	62	135	16.875000	G4	67	127	
109	22.373698	E4	64	62	134	16.875000	E4	64	127	
110	22.884115	E4	64	54	136	17.625000	E4	64	127	
111	22.915365	A4	69	58	*	-1	*	-1	-1	
112	22.973958	G4	67	69	*	-1	*	-1	-1	
113	23.028646	A4	69	70	137	17.625000	A4	69	127	
114	23.085938	G4	67	65	138	17.718750	G4	67	127	
115	23.774740	F5	77	68	146	18.390625	F5	77	127	
116	23.776042	G2	43	47	145	18.390625	G2	43	127	
