// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	9.826042	F5	77	51	0	0.130208	F5	77	127	
1	10.156250	C6	84	58	1	0.390625	C6	84	127	
2	10.219792	Bb5	82	72	2	0.520833	Bb5	82	127	
3	10.318750	G#5	80	80	3	0.651042	G#5	80	127	
4	10.553125	G5	79	77	4	0.911458	G5	79	127	
5	10.831250	F5	77	75	5	1.171875	F5	77	127	
6	11.062500	E5	76	79	6	1.432292	E5	76	127	
7	11.337500	F5	77	71	8	1.692708	F5	77	127	
8	11.339583	F4	65	68	7	1.692708	F4	65	127	
9	11.625000	C5	72	72	9	1.953125	C5	72	127	
10	11.712500	Bb4	70	79	10	2.083333	Bb4	70	127	
11	11.811458	G#4	68	75	11	2.213542	G#4	68	127	
12	12.035417	G4	67	73	12	2.473958	G4	67	127	
13	12.294792	G5	79	75	14	2.734375	G5	79	127	
14	12.297917	F4	65	65	13	2.734375	F4	65	127	
15	12.531250	E4	64	69	15	2.994792	E4	64	127	
16	12.797917	F3	53	55	16	3.255208	F3	53	127	
17	12.800000	G#5	80	79	17	3.255208	G#5	80	127	
18	13.062500	C4	60	61	18	3.515625	C4	60	127	
19	13.154167	Bb3	58	74	19	3.645833	Bb3	58	127	
20	13.254167	G#3	56	78	20	3.776042	G#3	56	127	
21	13.495833	G3	55	79	21	4.036458	G3	55	127	
22	13.730208	F3	53	74	22	4.296875	F3	53	127	
23	13.743750	Bb5	82	77	23	4.296875	Bb5	82	127	
24	13.985417	E3	52	71	24	4.557292	E3	52	127	
25	14.256250	F3	53	68	25	4.817708	F3	53	127	
26	14.386458	C6	84	71	26	4.947917	C6	84	127	
27	14.494792	Bb5	82	77	27	5.078125	Bb5	82	127	
28	14.623958	G#5	80	79	28	5.208333	G#5	80	127	
29	14.734375	G5	79	79	30	5.338542	G5	79	127	
30	14.748958	Bb3	58	70	29	5.338542	Bb3	58	127	
31	14.862500	F5	77	73	31	5.468750	F5	77	127	
32	14.973958	E5	76	73	32	5.598958	E5	76	127	
33	15.086458	C#5	73	78	33	5.729167	D5	74	127	
34	15.219792	C4	60	61	34	5.859375	C4	60	127	
35	15.221875	C5	72	78	35	5.859375	C5	72	127	
36	15.337500	Bb4	70	78	36	5.989583	Bb4	70	127	
37	15.441667	G#4	68	75	37	6.119792	G#4	68	127	
38	15.556250	G4	67	70	38	6.250000	G4	67	127	
39	15.704167	G#4	68	78	39	6.380208	G#4	68	127	
40	15.853125	C5	72	70	40	6.510417	C5	72	127	
41	15.954167	Bb4	70	79	41	6.640625	Bb4	70	127	
42	16.077083	G#4	68	75	42	6.770833	G#4	68	127	
43	16.187500	G4	67	73	43	6.901042	G4	67	127	
44	16.294792	F4	65	77	44	7.031250	F4	65	127	
45	16.412500	E4	64	77	45	7.161458	E4	64	127	
46	16.526042	C#4	61	64	46	7.291667	C#4	61	127	
47	16.629167	C4	60	74	47	7.421875	C4	60	127	
48	16.743750	Bb3	58	81	48	7.552083	Bb3	58	127	
49	16.859375	G#3	56	77	49	7.682292	G#3	56	127	
50	16.966667	G3	55	80	50	7.812500	G3	55	127	
51	17.129167	G#3	56	72	51	7.942708	G#3	56	127	
52	17.286458	F5	77	76	52	8.072917	F5	77	127	
53	17.388542	Eb5	75	85	53	8.203125	Eb5	75	127	
54	17.513542	C#5	73	80	54	8.333333	C#5	73	127	
55	17.625000	C5	72	70	56	8.463542	C5	72	127	
56	17.626042	Bb3	58	63	55	8.463542	Bb3	58	127	
57	17.738542	Bb4	70	79	57	8.593750	Bb4	70	127	
58	17.855208	G#4	68	73	58	8.723958	G#4	68	127	
59	17.980208	G4	67	72	59	8.854167	G4	67	127	
60	18.103125	C4	60	59	60	8.984375	C4	60	127	
61	18.104167	F4	65	71	61	8.984375	F4	65	127	
62	18.221875	E4	64	79	62	9.114583	E4	64	127	
63	18.346875	F4	65	73	63	9.244792	F4	65	127	
64	18.471875	G4	67	74	64	9.375000	G4	67	127	
65	18.609375	G#4	68	74	65	9.505208	G#4	68	127	
66	18.727083	F4	65	66	66	9.635417	F4	65	127	
67	18.848958	Eb4	63	70	67	9.765625	Eb4	63	127	
68	18.971875	C#4	61	69	68	9.895833	C#4	61	127	
69	19.076042	C4	60	72	69	10.026042	C4	60	127	
70	19.198958	Bb3	58	70	70	10.156250	Bb3	58	127	
71	19.317708	G#3	56	72	71	10.286458	G#3	56	127	
72	19.456250	G3	55	68	72	10.416667	G3	55	127	
73	19.572917	Bb4	70	72	74	10.546875	Bb4	70	127	
74	19.584375	F3	53	66	73	10.546875	F3	53	127	
75	19.712500	E3	52	59	75	10.677083	E3	52	127	
76	19.822917	F3	53	70	76	10.807292	F3	53	127	
77	19.953125	G3	55	69	77	10.937500	G3	55	127	
78	20.114583	G#3	56	70	78	11.067708	G#3	56	127	
79	20.229167	C5	72	61	79	11.197917	C5	72	127	
80	20.323958	Bb4	70	71	80	11.328125	Bb4	70	127	
81	20.456250	G#4	68	66	81	11.458333	G#4	68	127	
82	20.567708	G4	67	64	83	11.588542	G4	67	127	
83	20.572917	Bb3	58	55	82	11.588542	Bb3	58	127	
84	20.685417	G#4	68	68	84	11.718750	G#4	68	127	
85	20.821875	G4	67	64	85	11.848958	G4	67	127	
86	20.935417	F4	65	62	86	11.979167	F4	65	127	
87	21.026042	C#4	61	64	87	12.109375	C#4	61	127	
88	21.056250	G4	67	58	88	12.109375	G4	67	127	
89	21.171875	F4	65	64	89	12.239583	F4	65	127	
90	21.296875	E4	64	67	90	12.369792	E4	64	127	
91	21.303125	G4	67	46	*	-1	*	-1	-1	
92	21.407292	D4	62	65	91	12.500000	D4	62	127	
93	21.556250	E4	64	67	92	12.630208	E4	64	127	
94	21.645833	C4	60	55	93	12.760417	C4	60	127	
95	21.773958	Bb3	58	64	94	12.890625	Bb3	58	127	
96	21.890625	G#3	56	60	95	13.020833	G#3	56	127	
97	22.006250	G3	55	60	96	13.151042	G3	55	127	
98	22.135417	G#3	56	64	97	13.281250	G#3	56	127	
99	22.255208	G3	55	66	98	13.411458	G3	55	127	
100	22.365625	F3	53	64	99	13.541667	F3	53	127	
101	22.469792	G3	55	64	100	13.671875	G3	55	127	
102	22.579167	F3	53	55	101	13.802083	F3	53	127	
103	22.677083	E3	52	51	102	13.932292	E3	52	127	
104	22.806250	D3	50	43	103	14.062500	D3	50	127	
105	22.952083	C3	48	43	104	14.192708	C3	48	127	
106	23.265625	G4	67	68	105	14.453125	G4	67	127	
107	23.342708	G5	79	81	106	14.583333	G5	79	127	
108	23.420833	G4	67	85	108	14.713542	G4	67	127	
109	23.440625	C4	60	60	107	14.713542	C4	60	127	
110	23.685417	G5	79	88	109	14.973958	G5	79	127	
111	23.936458	E3	52	56	110	15.234375	E3	52	127	
112	23.936458	G4	67	83	111	15.234375	G4	67	127	
113	24.183333	G5	79	89	112	15.494792	G5	79	127	
114	24.415625	F3	53	67	113	15.755208	F3	53	127	
115	24.688542	G#4	68	73	114	16.015625	G#4	68	127	
116	24.775000	G#5	80	72	115	16.145833	G#5	80	127	
117	24.853125	G#4	68	79	117	16.276042	G#4	68	127	
118	24.854167	F4	65	66	116	16.276042	F4	65	127	
119	25.122917	G#5	80	95	118	16.536458	G#5	80	127	
120	25.378125	Eb4	63	70	119	16.796875	Eb4	63	127	
121	25.378125	G#4	68	89	120	16.796875	G#4	68	127	
122	25.625000	A5	81	91	121	17.057292	A5	81	127	
123	25.848958	C#4	61	74	122	17.317708	C#4	61	127	
124	26.135417	Bb4	70	73	123	17.578125	Bb4	70	127	
125	26.193750	Bb5	82	83	124	17.708333	Bb5	82	127	
126	26.281250	Bb4	70	81	126	17.838542	Bb4	70	127	
