// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	1.026042	C2	36	89	4	0.000000	C2	36	55	
1	1.026042	C3	48	101	6	0.000000	C3	48	64	
2	1.026042	E4	64	97	3	0.000000	E4	64	88	
3	1.028125	G2	43	93	5	0.000000	G2	43	55	
4	1.028125	E3	52	93	0	0.000000	E3	52	74	
5	1.028125	G3	55	94	1	0.000000	G3	55	74	
6	1.036458	C4	60	92	2	0.000000	C4	60	74	
7	1.465625	C3	48	83	13	0.412343	C3	48	59	
8	1.466667	G3	55	84	8	0.412343	G3	55	70	
9	1.468750	E3	52	90	7	0.412343	E3	52	70	
10	1.469792	G2	43	81	12	0.412343	G2	43	49	
11	1.470833	C2	36	70	11	0.412343	C2	36	49	
12	1.473958	E4	64	84	10	0.412343	E4	64	83	
13	1.484375	C4	60	71	9	0.412343	C4	60	70	
14	1.680208	C2	36	85	18	0.613470	C2	36	49	
15	1.680208	C3	48	84	20	0.613470	C3	48	59	
16	1.682292	G2	43	82	19	0.613470	G2	43	49	
17	1.684375	G3	55	90	15	0.613470	G3	55	70	
18	1.685417	E3	52	92	14	0.613470	E3	52	70	
19	1.686458	E4	64	85	17	0.613470	E4	64	83	
20	1.692708	C4	60	56	16	0.613470	C4	60	70	
21	1.910417	E3	52	94	21	0.814596	E3	52	74	
22	1.912500	C2	36	92	25	0.814596	C2	36	56	
23	1.912500	E4	64	93	24	0.814596	E4	64	88	
24	1.913542	C3	48	96	27	0.814596	C3	48	66	
25	1.914583	G3	55	95	22	0.814596	G3	55	74	
26	1.915625	G2	43	89	26	0.814596	G2	43	56	
27	1.926042	C4	60	85	23	0.814596	C4	60	74	
28	2.337500	C3	48	81	34	1.226939	C3	48	60	
29	2.342708	G2	43	78	33	1.226939	G2	43	50	
30	2.342708	E3	52	78	28	1.226939	E3	52	69	
31	2.345833	C2	36	76	32	1.226939	C2	36	50	
32	2.345833	G3	55	78	29	1.226939	G3	55	69	
33	2.347917	E4	64	81	31	1.226939	E4	64	82	
34	2.357292	C4	60	66	30	1.226939	C4	60	69	
35	2.530208	E3	52	88	35	1.428066	E3	52	69	
36	2.531250	G3	55	88	36	1.428066	G3	55	69	
37	2.532292	C3	48	87	41	1.428066	C3	48	60	
38	2.533333	E4	64	85	38	1.428066	E4	64	82	
39	2.534375	C2	36	87	39	1.428066	C2	36	50	
40	2.535417	G2	43	86	40	1.428066	G2	43	50	
41	2.544792	C4	60	69	37	1.428066	C4	60	69	
42	2.746875	C3	48	93	48	1.629192	C3	48	66	
43	2.747917	C2	36	93	46	1.629192	C2	36	56	
44	2.748958	E3	52	90	42	1.629192	E3	52	74	
45	2.750000	G2	43	84	47	1.629192	G2	43	56	
46	2.750000	E4	64	88	45	1.629192	E4	64	88	
47	2.752083	G3	55	83	43	1.629192	G3	55	74	
48	2.943750	C3	48	76	49	1.834629	C3	48	79	
49	3.045833	E3	52	82	50	1.937348	E3	52	81	
50	3.141667	G3	55	80	51	2.039945	G3	55	83	
51	3.243750	C4	60	83	52	2.142664	C4	60	85	
52	3.323958	E4	64	86	53	2.246246	E4	64	89	
53	3.417708	G4	67	86	54	2.350708	G4	67	91	
54	3.533333	B4	71	95	56	2.455296	B4	71	88	
55	3.540625	B3	59	97	55	2.455296	B3	59	88	
56	3.972917	C5	72	94	58	2.873648	C5	72	84	
57	3.977083	C4	60	85	57	2.873648	C4	60	70	
58	4.169792	C5	72	91	60	3.082824	C5	72	84	
59	4.179167	C4	60	69	59	3.082824	C4	60	70	
60	4.393750	C#5	73	96	64	3.292000	C#5	73	91	
61	4.396875	G2	43	99	66	3.292000	G2	43	68	
62	4.398958	G1	31	91	65	3.292000	G1	31	57	
63	4.398958	G4	67	88	62	3.292000	G4	67	76	
64	4.401042	F4	65	88	61	3.292000	F4	65	76	
65	4.405208	B4	71	77	63	3.292000	B4	71	91	
66	4.829167	D5	74	103	70	3.729956	D5	74	85	
67	4.831250	G3	55	103	72	3.729956	G3	55	68	
68	4.832292	G2	43	92	71	3.729956	G2	43	57	
69	4.832292	B4	71	93	69	3.729956	B4	71	85	
70	4.833333	G4	67	92	67	3.729956	G4	67	71	
71	4.835417	F4	65	94	68	3.729956	F4	65	71	
