// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	1.075521	G#4	68	73	4	0.000000	G#4	68	100	
1	1.097656	B3	59	51	3	0.000000	B3	59	100	
2	1.114583	G#1	32	38	0	0.000000	G#1	32	100	
3	1.333333	Eb4	63	62	5	0.267857	Eb4	63	100	
4	2.644531	Eb4	63	60	10	1.071429	Eb4	63	100	
5	2.682292	B3	59	47	9	1.071429	B3	59	100	
6	2.683594	B1	35	29	6	1.071429	B1	35	100	
7	2.684896	B2	47	34	7	1.071429	B2	47	100	
8	2.690104	F#3	54	37	8	1.071429	F#3	54	100	
9	5.143229	B1	35	31	11	3.214287	B1	35	60	
10	5.764323	F#2	42	40	12	3.360120	F#2	42	60	
11	6.251302	B2	47	38	13	3.610120	B2	47	60	
12	6.654948	F#3	54	42	14	3.857144	F#3	54	60	
13	7.062500	B3	59	49	15	4.052730	B3	59	60	
14	7.446615	C#4	61	43	16	4.209956	C#4	61	60	
15	7.852865	E4	64	44	17	4.413781	E4	64	60	
16	8.242188	Eb4	63	43	18	4.610263	Eb4	63	60	
17	8.243490	B4	71	33	*	-1	*	-1	-1	
18	8.614583	F#4	66	45	19	4.784945	F#4	66	60	
19	8.990885	B4	71	56	20	4.940035	B4	71	60	
20	9.345052	C#5	73	64	21	5.106773	C#5	73	60	
21	9.735677	E5	76	61	22	5.283569	E5	76	60	
22	10.122396	Eb5	75	59	23	5.441181	Eb5	75	60	
23	10.515625	F#5	78	60	24	5.594944	F#5	78	60	
24	10.962240	B5	83	55	25	5.732050	B5	83	60	
25	11.394531	C#6	85	55	26	5.879624	C#6	85	60	
26	11.855469	E6	88	46	27	6.036128	E6	88	60	
27	12.341146	Eb6	87	41	28	6.176124	Eb6	87	60	
28	12.850260	F#6	90	53	29	6.301001	F#6	90	60	
29	13.421875	B6	95	50	30	6.435849	B6	95	60	
30	14.105469	C#7	97	54	31	6.579603	C#7	97	60	
31	14.960938	E7	100	66	32	6.708089	E7	100	60	
32	19.291667	F#4	66	73	38	10.925072	F#4	66	100	
33	19.303385	Bb3	58	51	37	10.925072	Bb3	58	100	
34	19.322917	F#1	30	34	34	10.925072	F#1	30	100	
35	19.324219	F#2	42	38	35	10.925072	F#2	42	100	
36	19.546875	C#4	61	74	39	11.192929	C#4	61	100	
37	20.802083	C#4	61	78	44	11.996501	C#4	61	100	
38	20.822917	A3	57	51	43	11.996501	A3	57	100	
39	20.833333	E3	52	48	42	11.996501	E3	52	100	
40	20.834635	A1	33	39	40	11.996501	A1	33	100	
41	20.834635	A2	45	40	41	11.996501	A2	45	100	
42	22.760417	A1	33	34	45	14.139359	A1	33	60	
43	23.514323	E2	40	37	46	14.285192	E2	40	60	
44	24.061198	A2	45	39	47	14.535192	A2	45	60	
45	24.535156	E3	52	40	48	14.782216	E3	52	60	
46	24.953125	A3	57	43	49	14.977802	A3	57	60	
47	25.389323	B3	59	50	50	15.135029	B3	59	60	
48	25.821615	D4	62	46	51	15.338853	D4	62	60	
49	26.194010	C#4	61	47	52	15.535336	C#4	61	60	
50	26.563802	E4	64	41	53	15.710017	E4	64	60	
51	26.957031	A4	69	50	54	15.865107	A4	69	60	
52	27.330729	B4	71	57	55	16.031845	B4	71	60	
53	27.703125	D5	74	53	56	16.208641	D5	74	60	
54	28.059896	C#5	73	54	57	16.366253	C#5	73	60	
55	28.437500	E5	76	52	58	16.520016	E5	76	60	
56	28.858073	A5	81	48	59	16.657122	A5	81	60	
57	29.270833	B5	83	51	60	16.804696	B5	83	60	
58	29.713542	D6	86	51	61	16.961200	D6	86	60	
59	30.194010	C#6	85	48	62	17.101196	C#6	85	60	
60	30.675781	E6	88	51	63	17.226073	E6	88	60	
61	31.223958	A6	93	50	64	17.360921	A6	93	60	
62	31.774740	B6	95	51	65	17.504675	B6	95	60	
63	32.522135	D7	98	54	66	17.633161	D7	98	60	
64	36.221354	E4	64	77	71	21.850144	E4	64	110	
65	36.252604	C#2	37	39	68	21.850144	C#2	37	100	
66	36.253906	E3	52	54	70	21.850144	E3	52	100	
67	36.447917	B3	59	77	72	22.118002	B3	59	110	
68	37.390625	A3	57	69	73	22.921573	A3	57	110	
69	38.291667	G#3	56	69	76	23.993002	G#3	56	110	
70	38.320312	C#3	49	47	75	23.993002	C#3	49	100	
71	38.325521	E1	28	45	*	-1	*	-1	-1	
72	38.326823	E2	40	45	74	23.993002	E2	40	110	
73	39.157552	G3	55	52	77	25.064431	G3	55	110	
74	40.075521	B3	59	65	79	25.868003	B3	59	110	
75	40.092448	G#3	56	50	78	25.868003	G#3	56	110	
76	40.324219	G3	55	48	80	26.135860	G3	55	110	
77	40.328125	Bb3	58	58	81	26.135860	Bb3	58	110	
78	40.964844	D2	38	61	82	26.671575	D2	38	110	
79	41.074219	Eb2	39	61	83	26.850146	Eb2	39	110	
80	41.173177	F#2	42	63	84	27.028718	F#2	42	110	
81	41.296875	E2	40	66	85	27.207289	E2	40	110	
82	42.037760	Eb2	39	59	86	28.010861	Eb2	39	110	
83	42.195312	Eb2	39	60	87	28.278718	Eb2	39	110	
84	43.158854	Bb1	34	54	88	29.082290	Bb1	34	99	
85	43.332031	Eb2	39	45	89	29.350147	Eb2	39	96	
86	46.144531	G4	67	58	90	31.493005	G4	67	60	
87	46.186198	G3	55	29	*	-1	*	-1	-1	
88	48.537760	F#4	66	40	92	33.800697	F#4	66	60	
89	48.544271	F#3	54	35	91	33.800697	F#3	54	60	
90	50.484375	Eb5	75	59	97	34.954543	Eb5	75	40	
91	50.514323	F#4	66	39	96	34.954543	F#4	66	40	
92	50.522135	Eb4	63	34	95	34.954543	Eb4	63	40	
93	50.553385	Eb2	39	28	93	34.954543	Eb2	39	40	
94	50.734375	Bb4	70	59	98	35.222401	Bb4	70	40	
95	51.882812	F#2	42	43	99	36.025972	F#2	42	40	
96	51.997396	C#3	49	39	100	36.115258	C#3	49	40	
97	52.122396	F#3	54	31	101	36.204544	F#3	54	40	
98	52.200521	Bb3	58	38	102	36.293830	Bb3	58	40	
99	52.304688	C#4	61	39	103	36.383115	C#4	61	40	
100	52.402344	F#4	66	41	104	36.472401	F#4	66	40	
101	52.511719	Bb4	70	59	105	36.561687	Bb4	70	40	
102	54.049479	F#1	30	49	106	38.168830	F#1	30	40	
103	54.884115	F#2	42	45	107	38.377164	F#2	42	40	
104	55.428385	C#3	49	41	108	38.627164	C#3	49	40	
105	55.884115	F#3	54	45	109	38.865259	F#3	54	40	
106	56.294271	G#3	56	43	110	39.059924	G#3	56	40	
107	56.695312	B3	59	45	111	39.250440	B3	59	40	
108	57.058594	Bb3	58	46	112	39.450860	Bb3	58	40	
109	57.427083	C#4	61	45	113	39.644814	C#4	61	40	
110	57.764323	F#4	66	43	114	39.817394	F#4	66	40	
111	58.110677	G#4	68	49	115	40.001233	G#4	68	40	
112	58.483073	B4	71	51	116	40.179615	B4	71	40	
113	58.833333	Bb4	70	50	117	40.353340	Bb4	70	40	
114	59.207031	C#5	73	53	118	40.507809	C#5	73	40	
115	59.575521	F#5	78	51	119	40.659486	F#5	78	40	
116	59.977865	G#5	80	53	120	40.820830	G#5	80	40	
117	60.420573	B5	83	43	121	40.964824	B5	83	40	
118	60.872396	Bb5	82	44	122	41.118133	Bb5	82	40	
119	61.317708	C#6	85	50	123	41.255544	C#6	85	40	
120	61.811198	F#6	90	49	124	41.414552	F#6	90	40	
121	62.385417	G#6	92	46	125	41.545886	G#6	92	40	
122	63.066406	B6	95	53	126	41.685786	B6	95	40	
123	64.024740	Bb6	94	40	127	41.788707	Bb6	94	40	
124	66.595052	C#5	73	63	132	45.879615	C#5	73	40	
125	66.608073	F4	65	39	131	45.879615	F4	65	40	
126	66.644531	C#2	37	30	128	45.879615	C#2	37	40	
127	66.644531	C#3	49	35	129	45.879615	C#3	49	40	
128	66.835938	G#4	68	63	133	46.147473	G#4	68	40	
129	68.026042	E2	40	30	134	46.951044	E2	40	40	
130	68.134115	B2	47	39	135	47.040330	B2	47	40	
131	68.264323	E3	52	40	136	47.129616	E3	52	40	
132	68.356771	G#3	56	35	137	47.218902	G#3	56	40	
133	68.462240	B3	59	37	138	47.308187	B3	59	40	
134	68.604167	E4	64	30	139	47.397473	E4	64	40	
135	68.725260	G#4	68	45	140	47.486759	G#4	68	40	
136	70.319010	E1	28	46	141	49.093902	E1	28	40	
137	71.059896	E2	40	43	142	49.302236	E2	40	40	
138	71.644531	B2	47	41	143	49.552236	B2	47	40	
139	72.177083	E3	52	48	144	49.790331	E3	52	40	
140	72.694010	F#3	54	43	145	49.984996	F#3	54	40	
141	73.204427	A3	57	43	146	50.175512	A3	57	40	
142	73.675781	G#3	56	45	147	50.375932	G#3	56	40	
143	74.100260	B3	59	53	148	50.569886	B3	59	40	
144	74.524740	E4	64	44	149	50.742466	E4	64	40	
145	74.944010	F#4	66	46	150	50.926305	F#4	66	40	
146	75.335938	A4	69	54	151	51.104687	A4	69	40	
147	75.716146	G#4	68	50	152	51.278412	G#4	68	40	
148	76.131510	B4	71	56	153	51.432881	B4	71	40	
149	76.522135	E5	76	59	154	51.584558	E5	76	40	
150	76.911458	F#5	78	67	155	51.745902	F#5	78	40	
151	77.359375	A5	81	51	156	51.889897	A5	81	40	
152	77.838542	G#5	80	42	157	52.043205	G#5	80	40	
153	78.326823	B5	83	41	158	52.180617	B5	83	40	
154	78.861979	E6	88	49	159	52.339625	E6	88	40	
155	79.498698	F#6	90	49	160	52.470958	F#6	90	40	
156	80.322917	A6	93	39	161	52.610858	A6	93	40	
157	81.604167	G#6	92	36	162	52.713780	G#6	92	40	
158	84.535156	B4	71	73	166	56.804688	B4	71	60	
159	84.555990	B3	59	49	165	56.804688	B3	59	60	
160	84.563802	G#1	32	39	163	56.804688	G#1	32	60	
161	84.565104	G#2	44	36	164	56.804688	G#2	44	60	
162	84.756510	F#4	66	57	167	57.072545	F#4	66	60	
163	85.764323	E4	64	56	*	-1	*	-1	-1	
164	85.765625	G#2	44	26	*	-1	*	-1	-1	
165	85.774740	B3	59	36	*	-1	*	-1	-1	
166	86.005208	G#1	32	26	*	-1	*	-1	-1	
167	86.786458	Eb4	63	59	173	58.947546	Eb4	63	60	
168	86.798177	B3	59	41	*	-1	*	-1	-1	
169	86.803385	G#3	56	39	172	58.947546	G#3	56	60	
170	86.807292	B1	35	31	169	58.947546	B1	35	70	
171	86.819010	F#3	54	33	*	-1	*	-1	-1	
172	86.820312	Eb3	51	33	171	58.947546	Eb3	51	60	
173	86.825521	B2	47	34	170	58.947546	B2	47	70	
174	87.679688	D4	62	53	175	60.018975	D4	62	60	
175	87.705729	F3	53	36	174	60.018975	F3	53	60	
176	88.419271	F#4	66	61	178	60.813881	F#4	66	60	
177	88.425781	Eb4	63	47	177	60.813881	Eb4	63	60	
178	88.437500	G#3	56	38	176	60.813881	G#3	56	60	
179	88.677083	F4	65	52	181	61.074707	F4	65	60	
180	88.680990	D4	62	50	180	61.074707	C#4	61	60	
181	88.686198	G#3	56	41	179	61.074707	G#3	56	60	
182	89.125000	A1	33	70	182	61.589918	A1	33	70	
183	89.144531	A2	45	47	183	61.589918	A2	45	70	
184	89.260417	Bb2	46	63	185	61.759885	Bb2	46	70	
185	89.264323	Bb1	34	57	184	61.759885	Bb1	34	70	
186	89.391927	C#3	49	61	187	61.929033	C#3	49	70	
187	89.397135	C#2	37	51	186	61.929033	C#2	37	70	
188	89.515625	B2	47	58	189	62.097073	B2	47	70	
189	89.516927	B1	35	52	188	62.097073	B1	35	70	
190	90.065104	Eb4	63	69	192	62.596255	Eb4	63	60	
191	90.076823	A3	57	52	191	62.596255	A3	57	60	
192	90.559896	D4	62	66	195	63.087866	D4	62	60	
193	90.585938	F3	53	29	193	63.087866	F3	53	60	
194	90.593750	G#3	56	37	194	63.087866	G#3	56	60	
195	91.191406	F#4	66	81	198	63.811409	F#4	66	61	
196	91.214844	Eb4	63	56	197	63.811409	Eb4	63	61	
197	91.223958	G#3	56	43	196	63.811409	G#3	56	61	
198	91.408854	F4	65	70	201	64.048978	F4	65	62	
199	91.420573	D4	62	55	200	64.048978	C#4	61	62	
200	91.425781	G#3	56	42	199	64.048978	G#3	56	62	
201	91.778646	A1	33	71	202	64.519171	A1	33	73	
202	91.783854	A2	45	59	203	64.519171	A2	45	73	
203	91.932292	Bb2	46	63	205	64.674343	Bb2	46	73	
204	91.933594	Bb1	34	56	204	64.674343	Bb1	34	73	
205	92.041667	C#3	49	69	207	64.828760	C#3	49	74	
206	92.044271	C#2	37	64	206	64.828760	C#2	37	74	
207	92.169271	B2	47	65	209	64.982393	B2	47	74	
208	92.170573	B1	35	61	208	64.982393	B1	35	74	
209	92.587240	F#4	66	82	212	65.439057	F#4	66	65	
210	92.608073	Eb4	63	59	211	65.439057	Eb4	63	65	
211	92.622396	B3	59	44	*	-1	*	-1	-1	
212	92.632812	A3	57	45	210	65.439057	A3	57	65	
213	93.156250	G#4	68	81	217	65.889412	G#4	68	67	
214	93.194010	E4	64	51	216	65.889412	E4	64	67	
215	93.201823	B3	59	35	215	65.889412	G#3	56	67	
216	93.824219	A4	69	79	220	66.553088	A4	69	68	
217	93.837240	Eb4	63	48	219	66.553088	Eb4	63	68	
218	93.843750	F#3	54	44	218	66.553088	F#3	54	68	
219	94.091146	F#4	66	72	223	66.771239	F#4	66	69	
220	94.104167	Eb4	63	50	222	66.771239	Eb4	63	69	
