// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	15.145833	G#5	80	50	1	0.434253	G#5	80	53	
1	15.155208	G#4	68	27	*	-1	*	-1	-1	
2	15.191667	F5	77	44	0	0.429943	F5	77	48	
3	15.396875	Eb5	75	61	2	0.572184	Eb5	75	53	
4	15.550000	C5	72	58	3	0.705805	C5	72	44	
5	15.697917	G#4	68	55	4	0.804942	G#4	68	50	
6	15.780208	Eb5	75	57	5	0.908391	Eb5	75	59	
7	15.852083	C5	72	60	6	0.998908	C5	72	49	
8	15.954167	G#5	80	63	8	1.110977	G#5	80	65	
9	16.019792	F5	77	58	7	1.102356	F5	77	54	
10	16.089583	Eb5	75	66	9	1.205804	Eb5	75	47	
11	16.154167	C5	72	64	10	1.343735	C5	72	47	
12	16.275000	G#4	68	69	11	1.395459	G#4	68	53	
13	16.375000	Eb5	75	64	12	1.498907	Eb5	75	56	
14	16.422917	C5	72	65	13	1.602356	C5	72	45	
15	16.515625	G#5	80	63	14	1.667011	G#5	80	58	
16	16.565625	F5	77	62	15	1.667011	F5	77	55	
17	16.655208	G#4	68	52	*	-1	*	-1	-1	
18	16.655208	Eb5	75	74	16	1.761838	Eb5	75	44	
19	16.734375	C5	72	65	17	1.873907	C5	72	49	
20	16.836458	G#4	68	66	18	1.947183	G#4	68	50	
21	16.935417	Eb5	75	66	19	2.042010	Eb5	75	51	
22	16.994792	C5	72	63	20	2.188562	C5	72	41	
23	17.086458	G#4	68	48	*	-1	*	-1	-1	
24	17.092708	G#5	80	56	22	2.257528	G#5	80	43	
25	17.144792	F5	77	55	21	2.240286	F5	77	43	
26	17.214583	Eb5	75	71	23	2.335114	Eb5	75	53	
27	17.311458	C5	72	61	24	2.473045	C5	72	46	
28	17.443750	G#4	68	59	25	2.542010	G#4	68	49	
29	17.572917	Eb5	75	61	26	2.645458	Eb5	75	60	
30	17.680208	G#4	68	42	*	-1	*	-1	-1	
31	17.682292	C5	72	55	27	2.779079	C5	72	43	
32	17.864583	F#4	66	74	29	2.891148	F#4	66	73	
33	17.870833	C5	72	55	*	-1	*	-1	-1	
34	17.927083	F5	77	57	28	2.873906	F5	77	49	
35	18.062500	Eb5	75	65	31	3.011837	Eb5	75	61	
36	18.096875	C5	72	47	*	-1	*	-1	-1	
37	18.100000	G#4	68	50	*	-1	*	-1	-1	
38	18.123958	F#4	66	49	*	-1	*	-1	-1	
39	18.195833	C5	72	60	32	3.119596	C5	72	50	
40	18.352083	G#4	68	67	33	3.235975	G#4	68	61	
