// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	1.276042	B2	47	42	1	0.616228	B2	47	41	
1	1.283333	B1	35	31	0	0.616228	B1	35	41	
2	1.284375	B3	59	44	2	0.616228	B3	59	41	
3	1.440625	C#3	49	56	4	0.791666	C#3	49	39	
4	1.444792	C#2	37	45	3	0.791666	C#2	37	39	
5	1.455208	C#4	61	50	5	0.791666	C#4	61	39	
6	1.620833	D3	50	36	7	0.967105	D3	50	38	
7	1.620833	D4	62	51	8	0.967105	D4	62	38	
8	1.622917	D2	38	48	6	0.967105	D2	38	38	
9	1.792708	Bb1	34	57	9	1.166763	Bb1	34	36	
10	1.793750	Bb2	46	58	10	1.166763	Bb2	46	36	
11	1.807292	Bb3	58	55	11	1.166763	Bb3	58	36	
12	2.395833	G5	79	60	14	1.917484	G5	79	44	
13	2.398958	E5	76	48	13	1.917484	E5	76	44	
14	2.403125	C#4	61	53	12	1.917484	C#4	61	44	
15	2.565625	F#5	78	65	17	2.194282	F#5	78	42	
16	2.568750	D4	62	55	15	2.194282	D4	62	42	
17	2.589583	D5	74	49	16	2.194282	D5	74	42	
18	2.721875	E5	76	73	20	2.500404	E5	76	41	
19	2.742708	E4	64	50	18	2.500404	E4	64	41	
20	2.902083	C#6	85	78	23	2.763771	C#6	85	40	
21	2.913542	Bb3	58	50	21	2.763771	Bb3	58	40	
22	2.923958	E5	76	51	22	2.763771	E5	76	40	
23	3.486458	C#3	49	65	25	3.514492	C#3	49	48	
24	3.496875	C#4	61	65	26	3.514492	C#4	61	48	
25	3.505208	C#2	37	46	24	3.514492	C#2	37	48	
26	3.659375	D4	62	76	29	3.842173	D4	62	46	
27	3.671875	D3	50	57	28	3.842173	D3	50	46	
28	3.673958	D2	38	56	27	3.842173	D2	38	46	
29	3.819792	E3	52	66	31	4.245268	E3	52	45	
30	3.833333	E2	40	57	30	4.245268	E2	40	45	
31	3.834375	E4	64	60	32	4.245268	E4	64	45	
32	4.018750	B3	59	59	35	4.482860	B3	59	43	
33	4.021875	B2	47	57	34	4.482860	B2	47	43	
34	4.026042	B1	35	52	33	4.482860	B1	35	43	
35	4.642708	B5	83	66	38	5.214566	B5	83	52	
36	4.653125	G5	79	55	37	5.214566	G5	79	52	
37	4.664583	E4	64	42	36	5.214566	E4	64	52	
38	4.809375	A5	81	76	41	5.458468	A5	81	52	
39	4.819792	F#4	66	62	39	5.458468	F#4	66	52	
40	4.834375	F#5	78	53	40	5.458468	F#5	78	52	
41	4.973958	G4	67	63	42	5.702370	G4	67	50	
42	4.987500	G5	79	78	44	5.702370	G5	79	50	
43	5.016667	E5	76	42	43	5.702370	E5	76	50	
44	5.187500	E6	88	72	47	5.946272	E6	88	49	
45	5.205208	B3	59	42	45	5.946272	B3	59	49	
46	5.773958	C4	60	101	50	6.677978	C4	60	86	
47	5.777083	C2	36	88	48	6.677978	C2	36	86	
48	5.781250	G2	43	89	49	6.677978	G2	43	86	
49	5.971875	G1	31	74	51	6.921880	G1	31	88	
50	5.979167	G3	55	83	52	6.921880	G3	55	88	
51	6.031250	C4	60	81	55	7.043831	C4	60	89	
52	6.050000	C2	36	70	53	7.043831	C2	36	89	
53	6.057292	G2	43	74	54	7.043831	G2	43	89	
54	6.122917	G3	55	88	57	7.165782	G3	55	90	
55	6.127083	G1	31	68	56	7.165782	G1	31	90	
56	6.298958	C4	60	90	60	7.409684	C4	60	92	
57	6.303125	C2	36	71	58	7.409684	C2	36	92	
58	6.304167	G2	43	75	59	7.409684	G2	43	92	
59	6.475000	G1	31	71	61	7.653586	G1	31	94	
60	6.477083	G3	55	92	62	7.653586	G3	55	94	
61	6.635417	C2	36	66	63	7.897488	C2	36	92	
62	6.642708	G2	43	71	64	7.897488	G2	43	96	
63	6.647917	C4	60	90	65	7.897488	C4	60	96	
64	6.810417	C#3	49	70	*	-1	*	-1	-1	
65	6.815625	G3	55	83	67	8.141390	G3	55	98	
66	6.823958	E5	76	100	69	8.141390	E5	76	98	
67	6.831250	C5	72	90	68	8.141390	C5	72	98	
68	6.841667	C3	48	57	66	8.141390	C3	48	98	
69	7.007292	G2	43	80	70	8.385292	G2	43	100	
70	7.012500	D5	74	79	71	8.385292	D5	74	100	
71	7.029167	C5	72	57	74	8.507243	C5	72	101	
72	7.047917	F5	77	66	*	-1	*	-1	-1	
73	7.048958	E5	76	66	75	8.507243	E5	76	101	
74	7.075000	C3	48	71	72	8.507243	C3	48	101	
75	7.076042	G3	55	90	73	8.507243	G3	55	101	
76	7.137500	B4	71	82	77	8.629194	D5	74	102	
77	7.156250	G2	43	78	76	8.629194	G2	43	102	
78	7.312500	E5	76	96	81	8.873096	E5	76	104	
79	7.313542	C5	72	91	80	8.873096	C5	72	104	
80	7.317708	G3	55	89	79	8.873096	G3	55	104	
81	7.322917	C3	48	83	78	8.873096	C3	48	104	
82	7.481250	G2	43	83	82	9.116998	G2	43	105	
83	7.482292	D5	74	99	83	9.116998	D5	74	105	
84	7.486458	B4	71	90	*	-1	*	-1	-1	
85	7.638542	C3	48	86	84	9.360900	C3	48	107	
86	7.643750	G3	55	85	85	9.360900	G3	55	107	
87	7.652083	E5	76	97	87	9.360900	E5	76	107	
88	7.656250	C5	72	89	86	9.360900	C5	72	107	
89	7.810417	C4	60	88	89	9.604802	C4	60	109	
90	7.813542	C3	48	87	88	9.604802	C3	48	109	
91	7.818750	G4	67	100	90	9.604802	G4	67	109	
92	7.820833	G5	79	96	92	9.604802	G5	79	109	
93	7.828125	E5	76	89	91	9.604802	E5	76	109	
94	7.979167	G5	79	95	96	9.847329	G5	79	111	
95	7.985417	B3	59	94	94	9.847329	B3	59	111	
96	7.986458	B2	47	87	93	9.847329	B2	47	111	
97	7.996875	E5	76	89	95	9.847329	E5	76	111	
98	8.029167	G4	67	89	97	9.972932	G4	67	112	
99	8.136458	Bb3	58	97	99	10.105633	Bb3	58	113	
100	8.143750	Bb2	46	87	98	10.105633	Bb2	46	113	
101	8.152083	G5	79	102	101	10.105633	G5	79	113	
102	8.303125	B3	59	92	103	10.410235	B3	59	114	
103	8.310417	B2	47	82	102	10.410235	B2	47	114	
104	8.318750	G4	67	89	104	10.410235	G4	67	114	
105	8.319792	G5	79	98	106	10.410235	G5	79	114	
106	8.473958	F#4	66	90	107	10.668058	F#4	66	112	
107	8.473958	F#5	78	90	109	10.668058	F#5	78	112	
108	8.481250	D5	74	76	108	10.668058	D5	74	112	
109	8.633333	E2	40	78	110	10.911960	E2	40	110	
110	8.638542	E3	52	71	111	10.911960	E3	52	110	
111	8.646875	E4	64	96	112	10.911960	E4	64	110	
112	8.647917	E5	76	94	114	10.911960	E5	76	110	
113	8.654167	C#5	73	79	113	10.911960	C#5	73	110	
114	8.805208	F#3	54	91	116	11.155862	F#3	54	108	
115	8.809375	F#2	42	88	115	11.155862	F#2	42	108	
116	8.813542	D4	62	90	117	11.155862	D4	62	108	
117	8.814583	D5	74	90	118	11.155862	D5	74	108	
118	8.817708	B4	71	82	*	-1	*	-1	-1	
119	9.189583	C#4	61	87	121	11.643666	C#4	61	104	
120	9.192708	C#5	73	87	123	11.643666	C#5	73	104	
121	9.197917	F#2	42	72	120	11.643666	F#2	42	104	
122	9.200000	F#1	30	64	119	11.643666	F#1	30	104	
123	9.367708	B4	71	97	127	11.887568	B4	71	102	
124	9.371875	B2	47	79	125	11.887568	B2	47	102	
125	9.371875	B3	59	83	126	11.887568	B3	59	102	
126	9.375000	B1	35	75	124	11.887568	B1	35	102	
127	10.022917	B2	47	58	129	12.619274	B2	47	41	
128	10.026042	B1	35	53	128	12.619274	B1	35	41	
129	10.052083	B3	59	43	130	12.619274	B3	59	41	
130	10.187500	C#3	49	67	132	12.864234	C#3	49	39	
131	10.194792	C#2	37	50	131	12.864234	C#2	37	39	
132	10.209375	C#4	61	62	133	12.864234	C#4	61	39	
133	10.355208	D3	50	46	135	13.117848	D3	50	38	
134	10.360417	D2	38	50	134	13.117848	D2	38	38	
135	10.361458	D4	62	55	136	13.117848	D4	62	38	
136	10.559375	Bb3	58	59	139	13.373914	Bb3	58	36	
137	10.564583	Bb2	46	53	138	13.373914	Bb2	46	36	
138	10.568750	Bb1	34	46	137	13.373914	Bb1	34	36	
139	11.169792	E5	76	52	141	14.120154	E5	76	44	
140	11.172917	G5	79	56	142	14.120154	G5	79	44	
141	11.204167	C#4	61	25	140	14.120154	C#4	61	44	
142	11.345833	F#5	78	53	145	14.367130	F#5	78	42	
143	11.352083	D5	74	49	144	14.367130	D5	74	42	
144	11.361458	D4	62	41	143	14.367130	D4	62	42	
145	11.532292	E5	76	54	148	14.615064	E5	76	41	
146	11.559375	E4	64	38	146	14.615064	E4	64	41	
147	11.729167	C#6	85	66	151	14.862997	C#6	85	40	
148	11.740625	Bb3	58	41	149	14.862997	Bb3	58	40	
149	12.329167	C#3	49	66	153	15.598684	C#3	49	48	
150	12.333333	C#2	37	52	152	15.598684	C#2	37	48	
151	12.334375	C#4	61	70	154	15.598684	C#4	61	48	
152	12.491667	D4	62	70	157	15.843594	D4	62	46	
153	12.502083	D3	50	57	156	15.843594	D3	50	46	
154	12.507292	D2	38	49	155	15.843594	D2	38	46	
155	12.671875	E3	52	64	159	16.087496	E3	52	45	
156	12.680208	E4	64	70	160	16.087496	E4	64	45	
157	12.683333	E2	40	57	158	16.087496	E2	40	45	
158	12.866667	B3	59	62	163	16.331398	B3	59	43	
159	12.872917	B2	47	59	162	16.331398	B2	47	43	
160	12.881250	B1	35	47	161	16.331398	B1	35	43	
161	13.508333	E4	64	52	164	17.064112	E4	64	52	
162	13.517708	B5	83	70	166	17.064112	B5	83	52	
163	13.523958	G5	79	63	165	17.064112	G5	79	52	
164	13.685417	F#4	66	59	167	17.308014	F#4	66	52	
165	13.690625	A5	81	74	169	17.308014	A5	81	52	
166	13.742708	F#5	78	25	168	17.308014	F#5	78	52	
167	13.872917	G4	67	50	170	17.551916	G4	67	50	
168	13.885417	G5	79	68	172	17.551916	G5	79	50	
169	13.901042	E5	76	48	171	17.551916	E5	76	50	
170	14.072917	B3	59	51	173	17.798892	B3	59	49	
171	14.079167	E6	88	71	175	17.798892	E6	88	49	
172	14.112500	G5	79	24	174	17.798892	G5	79	49	
173	14.762500	C4	60	104	178	18.542693	C4	60	86	
