// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.759375	G#3	56	66	0	0.000000	G#3	56	64	
1	0.763542	C4	60	62	2	0.000000	C4	60	64	
2	0.763542	Eb4	63	74	1	0.000000	Eb4	63	64	
3	1.039583	G#4	68	68	3	0.300000	G#4	68	64	
4	1.255208	G#4	68	85	5	0.600000	G#4	68	64	
5	1.525000	C5	72	75	6	0.900000	C5	72	64	
6	1.786458	G#4	68	51	*	-1	*	-1	-1	
7	1.794792	Eb4	63	60	7	1.200000	Eb4	63	64	
8	2.046875	G#4	68	75	8	1.500000	G#4	68	64	
9	2.301042	Eb4	63	69	12	2.100000	Bb4	70	64	
10	3.061458	C#5	73	77	15	2.700000	C#5	73	64	
11	3.306250	Eb4	63	62	16	3.000000	Eb4	63	64	
12	3.795833	C5	72	78	18	3.600000	C5	72	64	
13	4.045833	G#3	56	63	19	3.900000	G#3	56	64	
14	4.282292	G#5	80	100	23	4.200000	G#5	80	64	
15	4.292708	G#4	68	67	24	4.200000	G#3	56	64	
16	4.292708	Eb5	75	72	22	4.200000	Eb5	75	64	
17	4.294792	C5	72	62	21	4.200000	C5	72	64	
18	4.532292	C4	60	55	25	4.500000	C4	60	64	
19	4.811458	Eb3	51	54	26	4.800000	Eb3	51	64	
20	5.055208	Eb5	75	83	28	5.100000	Eb5	75	64	
21	5.073958	G#4	68	55	29	5.100000	G#3	56	64	
22	5.073958	C5	72	61	27	5.100000	C5	72	64	
23	5.311458	C#5	73	82	30	5.400000	C#5	73	64	
24	5.570833	Bb3	58	64	32	5.700000	Bb3	58	64	
25	5.817708	G5	79	95	35	6.000000	Bb3	58	64	
26	6.572917	G5	79	82	40	6.900000	G5	79	64	
27	6.576042	C#5	73	65	39	6.900000	C#5	73	64	
28	6.583333	Bb4	70	69	38	6.900000	Bb4	70	64	
29	6.831250	G#5	80	85	42	7.200000	G#5	80	64	
30	6.839583	E5	76	68	*	-1	*	-1	-1	
31	6.842708	Eb5	75	75	44	7.200000	Eb5	75	64	
32	6.844792	G#4	68	68	43	7.200000	G#4	68	64	
33	7.334375	Eb5	75	82	47	7.800000	Eb5	75	64	
34	7.341667	C5	72	53	48	7.800000	C4	60	64	
35	7.593750	Eb4	63	69	49	8.100000	Eb4	63	64	
36	8.094792	Eb5	75	80	52	8.700000	Eb5	75	64	
37	8.344792	Eb5	75	80	55	9.000000	Eb5	75	64	
38	8.353125	G#4	68	72	*	-1	*	-1	-1	
39	8.605208	G#5	80	77	57	9.300000	G#5	80	64	
40	8.711458	G5	79	72	58	9.450000	G5	79	64	
41	8.848958	G#5	80	94	59	9.600000	G#5	80	64	
42	8.852083	F4	65	79	60	9.600000	F4	65	64	
43	9.086458	F5	77	87	61	9.900000	F5	77	64	
44	9.360417	C5	72	72	62	10.200000	C#5	73	64	
45	9.617708	Eb5	75	77	63	10.500000	Eb5	75	64	
46	9.855208	C#5	73	81	64	10.800000	C#5	73	64	
47	9.873958	Bb4	70	65	65	10.800000	Bb4	70	64	
48	10.373958	G#5	80	97	68	11.400000	G#5	80	64	
49	10.883333	G#3	56	55	74	12.600000	G3	55	64	
50	11.125000	C#5	73	72	72	12.300000	C#5	73	64	
51	11.136458	G#4	68	67	*	-1	*	-1	-1	
52	11.384375	C#5	73	79	75	12.600000	C#5	73	64	
53	11.646875	Bb5	82	84	77	12.900000	Bb5	82	64	
54	11.742708	G#5	80	81	78	13.050000	G#5	80	64	
55	11.869792	Bb5	82	88	79	13.200000	Bb5	82	64	
56	12.139583	G5	79	83	81	13.500000	G5	79	64	
57	12.384375	C#5	73	75	82	13.800000	C#5	73	64	
58	12.636458	G4	67	65	84	14.100000	G4	67	64	
59	12.636458	C#5	73	78	83	14.100000	C#5	73	64	
60	12.638542	Bb5	82	81	85	14.100000	Bb5	82	64	
61	12.886458	C#5	73	67	86	14.400000	C5	72	64	
62	12.893750	G#4	68	70	87	14.400000	G#4	68	64	
63	13.122917	C#5	73	50	88	14.700000	G#3	56	64	
64	13.358333	G#4	68	50	90	15.000000	G#3	56	64	
65	13.358333	C#5	73	54	*	-1	*	-1	-1	
66	13.504167	Eb5	75	70	91	15.150000	Eb5	75	64	
67	13.613542	F5	77	72	92	15.300000	F5	77	64	
68	13.735417	G5	79	71	94	15.450000	G5	79	64	
69	13.862500	G#5	80	77	95	15.600000	G#5	80	64	
70	13.865625	F3	53	54	96	15.600000	F3	53	64	
71	13.987500	F5	77	74	97	15.750000	F5	77	64	
72	14.110417	D5	74	72	98	15.900000	D5	74	64	
73	14.115625	G#4	68	57	99	15.900000	G#3	56	64	
74	14.227083	F5	77	70	100	16.050000	F5	77	64	
75	14.355208	Bb4	70	76	101	16.200000	Bb4	70	64	
76	14.630208	Bb4	70	56	103	16.500000	G3	55	64	
77	14.635417	F5	77	53	*	-1	*	-1	-1	
78	14.744792	G4	67	53	104	16.650000	F3	53	64	
79	14.868750	Bb4	70	57	*	-1	*	-1	-1	
80	14.872917	G4	67	51	105	16.800000	G3	55	64	
81	14.984375	D5	74	68	106	16.950000	D5	74	64	
82	15.122917	Eb5	75	74	107	17.100000	Eb5	75	64	
83	15.125000	Bb4	70	56	108	17.100000	Bb3	58	64	
84	15.234375	F5	77	71	109	17.250000	F5	77	64	
85	15.357292	Eb3	51	60	111	17.400000	Eb3	51	64	
86	15.363542	G5	79	71	110	17.400000	G5	79	64	
87	15.492708	Eb5	75	70	112	17.550000	Eb5	75	64	
88	15.597917	Eb1	27	68	*	-1	*	-1	-1	
89	15.605208	C#5	73	62	113	17.700000	C5	72	64	
90	15.612500	G4	67	58	114	17.700000	G3	55	64	
91	15.723958	Eb5	75	70	115	17.850000	Eb5	75	64	
92	15.853125	F5	77	54	116	18.000000	G#4	68	64	
93	15.954167	Bb4	70	69	118	18.150000	Bb4	70	64	
94	16.078125	G4	67	66	119	18.300000	G4	67	64	
95	16.081250	F1	29	60	120	18.300000	G3	55	64	
96	16.088542	F2	41	57	122	18.450000	Eb3	51	64	
97	16.213542	C#5	73	63	121	18.450000	Bb4	70	64	
98	16.214583	G4	67	54	124	18.600000	F3	53	64	
99	16.435417	C5	72	75	125	18.750000	C5	72	64	
100	16.562500	D5	74	72	126	18.900000	D5	74	64	
101	16.678125	Eb5	75	75	128	19.050000	Eb5	75	64	
102	16.789583	F5	77	76	129	19.200000	F5	77	64	
103	16.915625	D5	74	72	131	19.350000	D5	74	64	
104	17.037500	Bb4	70	74	132	19.500000	Bb4	70	64	
105	17.042708	F2	41	58	*	-1	*	-1	-1	
106	17.057292	F3	53	62	133	19.500000	F3	53	64	
107	17.144792	D5	74	64	134	19.650000	D5	74	64	
108	17.294792	Eb1	27	68	136	19.800000	Bb2	46	64	
109	17.294792	G4	67	71	135	19.800000	G4	67	64	
110	17.536458	F4	65	59	138	20.100000	F4	65	64	
111	17.555208	Eb2	39	48	139	20.100000	Eb3	51	64	
112	17.656250	G4	67	59	140	20.250000	G#4	68	64	
113	17.785417	G4	67	68	142	20.400000	G4	67	64	
114	17.794792	Eb4	63	52	143	20.400000	Eb3	51	64	
115	17.886458	Bb4	70	78	144	20.550000	Bb4	70	64	
116	17.891667	G4	67	55	*	-1	*	-1	-1	
117	18.021875	G1	31	61	145	20.700000	C5	72	64	
