// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.573958	G#3	56	31	1	0.000000	G#3	56	64	
1	0.582292	B3	59	33	2	0.000000	B3	59	64	
2	0.583333	G#4	68	41	0	0.000000	G#4	68	64	
3	0.894792	Bb4	70	60	3	0.217391	Bb4	70	64	
4	1.156250	B4	71	59	4	0.434783	B4	71	64	
5	1.159375	Eb4	63	34	5	0.434783	Eb4	63	64	
6	1.411458	G#4	68	69	6	0.652174	G#4	68	64	
7	1.665625	Bb4	70	70	7	0.869565	Bb4	70	64	
8	1.671875	C#4	61	52	8	0.869565	C#4	61	64	
9	1.916667	C#5	73	82	9	1.086956	C#5	73	64	
10	2.207292	G3	55	33	11	1.304347	G3	55	64	
11	2.244792	E5	76	71	10	1.304347	E5	76	64	
12	2.827083	B3	59	40	13	1.739130	B3	59	64	
13	2.833333	Eb5	75	60	12	1.739130	Eb5	75	64	
14	3.375000	Bb3	58	46	15	2.173913	Bb3	58	64	
15	3.380208	C#5	73	58	14	2.173913	C#5	73	64	
16	3.941667	G#3	56	38	17	2.608695	G#3	56	64	
17	3.964583	B4	71	45	16	2.608695	B4	71	64	
18	4.230208	Bb3	58	51	18	2.826086	Bb3	58	64	
19	4.233333	Bb4	70	49	*	-1	*	-1	-1	
20	4.489583	G#5	80	73	19	3.043478	G#5	80	64	
21	4.506250	B3	59	51	20	3.043478	B3	59	64	
22	4.509375	Eb5	75	53	*	-1	*	-1	-1	
23	4.748958	G#3	56	61	21	3.260869	G#3	56	64	
24	4.748958	G#4	68	56	*	-1	*	-1	-1	
25	5.005208	Bb3	58	59	24	3.478260	Bb3	58	64	
26	5.005208	C#5	73	62	22	3.478260	C#5	73	64	
27	5.006250	Bb4	70	65	23	3.478260	Bb4	70	64	
28	5.247917	C#4	61	74	25	3.695651	C#4	61	64	
29	5.558333	C#4	61	52	*	-1	*	-1	-1	
30	5.560417	E4	64	62	27	3.913042	E4	64	64	
31	5.562500	G5	79	63	26	3.913042	G5	79	64	
32	6.165625	Eb4	63	54	29	4.347825	Eb4	63	64	
33	6.166667	B4	71	53	28	4.347825	B4	71	64	
34	6.754167	Bb4	70	49	30	4.782608	Bb4	70	64	
35	6.755208	C#4	61	47	31	4.782608	C#4	61	64	
36	7.346875	B3	59	43	34	5.217390	B3	59	64	
37	7.432292	G#5	80	61	33	5.217390	G#5	80	64	
38	7.703125	Bb5	82	74	35	5.434781	Bb5	82	64	
39	7.959375	G#4	68	72	37	5.652172	G#4	68	64	
40	7.983333	B5	83	68	36	5.652172	B5	83	64	
41	8.242708	Eb5	75	72	38	5.869564	Eb5	75	64	
42	8.493750	C#4	61	65	40	6.086955	C#4	61	64	
43	8.497917	E5	76	60	39	6.086955	E5	76	64	
44	8.765625	G#5	80	70	41	6.304346	G#5	80	64	
45	9.025000	Bb3	58	59	43	6.521738	Bb3	58	64	
46	9.027083	Bb4	70	61	*	-1	*	-1	-1	
47	9.067708	F#5	78	65	42	6.521738	F#5	78	64	
48	9.302083	G#5	80	74	44	6.739129	G#5	80	64	
49	9.553125	F#4	66	59	46	6.956520	F#4	66	64	
50	9.576042	Bb5	82	66	45	6.956520	Bb5	82	64	
51	9.817708	C#5	73	75	47	7.173911	C#5	73	64	
52	10.050000	B4	71	60	*	-1	*	-1	-1	
53	10.053125	B3	59	63	49	7.391303	B3	59	64	
54	10.078125	Eb5	75	68	48	7.391303	Eb5	75	64	
55	10.305208	F#5	78	83	50	7.608694	F#5	78	64	
56	10.566667	G#3	56	52	52	7.826085	G#3	56	64	
57	10.587500	E5	76	71	51	7.826085	E5	76	64	
