// alignID alignOntime alignSitch alignPitch alignOnvel refID refOntime refSitch refPitch refOnvel
0	0.077083	C5	72	68	6	1.607142	C5	72	47	
1	0.094792	C4	60	58	4	1.607142	C4	60	47	
2	0.096875	G#2	44	46	0	1.607142	G#2	44	49	
3	0.097917	Eb4	63	57	5	1.607142	Eb4	63	47	
4	0.104167	Eb3	51	44	1	1.607142	Eb3	51	49	
5	0.109375	F3	53	44	2	1.607142	F3	53	49	
6	0.109375	G#3	56	42	3	1.607142	G#3	56	49	
7	0.109375	G#4	68	49	*	-1	*	-1	-1	
8	0.681250	F4	65	69	7	1.919642	F4	65	45	
9	0.841667	F4	65	64	8	2.023808	F4	65	44	
10	0.855208	G#3	56	31	*	-1	*	-1	-1	
11	0.885417	C4	60	35	*	-1	*	-1	-1	
12	2.151042	C5	72	69	*	-1	*	-1	-1	
13	2.159375	Eb4	63	55	*	-1	*	-1	-1	
14	2.172917	G#3	56	43	12	2.869789	G#3	56	43	
15	2.180208	C4	60	53	*	-1	*	-1	-1	
16	2.188542	G#1	32	41	*	-1	*	-1	-1	
17	2.191667	Eb3	51	41	10	2.869789	Eb3	51	43	
18	2.192708	F3	53	44	11	2.869789	F3	53	43	
19	2.197917	G#2	44	41	9	2.869789	G#2	44	43	
20	2.519792	C4	60	37	13	2.869789	C4	60	45	
21	2.520833	G#3	56	16	*	-1	*	-1	-1	
22	2.747917	F4	65	58	16	3.188937	F4	65	41	
23	2.895833	F4	65	51	17	3.295320	F4	65	40	
24	2.936458	C4	60	33	*	-1	*	-1	-1	
25	4.566667	F4	65	40	27	4.603203	F4	65	46	
26	4.597917	C4	60	29	25	4.603203	C4	60	46	
27	4.598958	Eb4	63	21	26	4.603203	Eb4	63	46	
28	4.622917	Eb2	39	24	24	4.603203	Eb2	39	42	
29	4.625000	G#2	44	25	*	-1	*	-1	-1	
30	4.629167	G#1	32	27	23	4.603203	G#1	32	42	
31	5.178125	F4	65	51	*	-1	*	-1	-1	
32	5.186458	C4	60	42	*	-1	*	-1	-1	
33	5.204167	Eb2	39	41	*	-1	*	-1	-1	
34	5.204167	G#2	44	38	*	-1	*	-1	-1	
35	5.206250	G#1	32	43	*	-1	*	-1	-1	
36	5.740625	F4	65	63	32	5.047466	F4	65	48	
37	5.742708	Eb2	39	53	29	5.047466	Eb2	39	44	
38	5.744792	G#1	32	50	28	5.047466	G#1	32	44	
39	5.750000	G#2	44	47	*	-1	*	-1	-1	
40	5.750000	Eb4	63	48	31	5.047466	Eb4	63	48	
41	5.751042	C4	60	46	30	5.047466	C4	60	48	
42	6.497917	F#4	66	62	37	5.552146	F#4	66	50	
43	6.508333	Eb4	63	59	36	5.552146	Eb4	63	50	
44	6.509375	C4	60	56	35	5.552146	C4	60	50	
45	6.519792	Eb2	39	61	34	5.552146	Eb2	39	47	
46	6.519792	A2	45	58	*	-1	*	-1	-1	
47	6.521875	A1	33	70	33	5.552146	A1	33	47	
48	8.152083	F#4	66	79	42	7.574617	F#4	66	57	
49	8.157292	Eb4	63	74	41	7.574617	Eb4	63	57	
50	8.160417	Eb3	51	69	39	7.574617	Eb3	51	54	
51	8.162500	A2	45	56	38	7.574617	A2	45	54	
52	8.162500	F#3	54	71	40	7.574617	F#3	54	54	
53	8.164583	C4	60	60	*	-1	*	-1	-1	
54	8.806250	F#4	66	91	47	8.022378	F#4	66	59	
55	8.808333	Eb4	63	89	46	8.022378	Eb4	63	59	
56	8.811458	Eb3	51	82	44	8.022378	Eb3	51	58	
57	8.811458	F#3	54	85	45	8.022378	F#3	54	58	
58	8.811458	C4	60	80	*	-1	*	-1	-1	
59	8.812500	A2	45	73	43	8.022378	A2	45	58	
60	9.448958	F#4	66	94	52	8.477486	F#4	66	61	
61	9.452083	C4	60	85	*	-1	*	-1	-1	
62	9.453125	Eb3	51	86	49	8.477486	Eb3	51	61	
63	9.456250	A2	45	78	48	8.477486	A2	45	61	
64	9.457292	F#3	54	87	50	8.477486	F#3	54	61	
65	9.457292	Eb4	63	87	51	8.477486	Eb4	63	61	
66	10.391667	Bb3	58	89	56	9.038234	Bb3	58	66	
67	10.393750	G3	55	96	55	9.038234	G3	55	67	
